112522,aShengMa,2006,0
115091,aChristianB&ouml;hm,2006,0
5203,aQiongLuo,2006,0
1552,aRakeshAgrawal,2006,0
272362,aSamuelMadden,2006,0
322029,aSebastianThrun,2006,0
114890,aEamonnJ.Keogh,2006,0
734862,aWensiXi,2006,0
272369,aLaksV.S.Lakshmanan,2006,0
122011,aIoanaManolescu,2006,0
62016,aYingWu,2006,0
6544,aLingLiu,2006,0
17584,aDikLunLee,2006,0
33582,aXiaofengHe,2006,0
99643,aJavedA.Aslam,2006,0
17582,aDimitrisPapadias,2006,0
18579,aKrithiRamamritham,2006,0
115142,aPang-NingTan,2006,0
18539,aTaoLi,2006,0
63683,aHeung-YeungShum,2006,0
480382,aAndrewW.Moore0001,2006,0
100047,aTie-YanLiu,2006,0
322598,aAndrewZisserman,2006,0
12433,aJulianaFreire,2006,0
69709,aRaymondJ.Mooney,2006,0
122886,aSusanT.Dumais,2006,0
156136,aLeonidLibkin,2006,0
28200,aWynneHsu,2006,0
36811,aMichaelStonebraker,2006,0
143834,aClementT.Yu,2006,0
17573,aSurajitChaudhuri,2007,0
17574,aLuisGravano,2007,0
272542,aDanSuciu,2007,0
70364,aNikosMamoulis,2007,0
322599,aDavidA.Forsyth,2007,0
20842,aJunghooCho,2007,0
18763,aWaiLam,2007,0
122721,aYimingYang,2007,0
98245,aMohamedF.Mokbel,2007,0
272370,aMirekRiedewald,2007,0
272677,aVivekR.Narasayya,2007,0
441440,aVenkateshGanti,2007,0
11984,aPeterJ.Haas,2007,0
71188,aXifengYan,2007,0
5316,aFabioCasati,2007,0
44937,aVipinKumar,2007,0
40824,aPer-&Aring;keLarson,2007,0
273246,aVagelisHristidis,2007,0
100200,aWenfeiFan,2007,0
93156,aJiepingYe,2007,0
47689,aWeiFan,2007,0
273165,aJayavelShanmugasundaram,2007,0
119770,aMinosN.Garofalakis,2007,0
273090,aShivnathBabu,2007,0
122923,aJoemonM.Jose,2007,0
346,aHeikkiMannila,2007,0
40949,aDanielaFlorescu,2007,0
41010,aAmrElAbbadi,2007,0
140300,aWangChiewTan,2007,0
22184,aHongyuanZha,2007,0
94482,aGeorgGottlob,2007,0
272702,aAnHaiDoan,2007,0
143387,aAbdurChowdhury,2007,0
72499,aSudiptoGuha,2007,0
122738,aJian-YunNie,2007,0
272557,aStanleyB.Zdonik,2007,0
17565,aM.Tamer&Ouml;zsu,2007,0
122731,aMarkSanderson,2007,0
122730,aIanRuthven,2007,0
100804,aJunYang0001,2007,0
142160,aWeiguoFan,2007,0
17486,aMing-SyanChen,2007,0
267,aHans-PeterKriegel,2007,0
71985,aS.Sudarshan0001,2007,0
151367,aSharadMehrotra,2007,0
188769,aChristophKoch0001,2007,0
63197,aMubarakShah,2007,0
37221,aGerhardWeikum,2007,0
24666,aMichalisVazirgiannis,2007,0
39072,aXiaoouTang,2007,0
540378,aJian-TaoSun,2007,0
347310,aMichailVlachos,2007,0
156984,aDennisE.Shasha,2007,0
35649,aBenyuZhang,2007,0
67157,aPeterStone,2007,0
10592,aChrisH.Q.Ding,2007,0
9571,aAoyingZhou,2007,0
119581,aCraigBoutilier,2007,0
98315,aKian-LeeTan,2007,0
19140,aBarrySmyth,2007,0
159715,aSergeyMelnik,2007,0
323610,aRaghavKaushik,2007,0
115210,aIhabF.Ilyas,2007,0
480517,aDavidD.Jensen,2007,0
57298,aDouglasW.Oard,2007,0
115104,aChengXiangZhai,2007,0
17554,aRajeevRastogi,2007,0
115346,aSpirosPapadimitriou,2007,0
141616,aBerthierA.Ribeiro-Neto,2007,0
70979,aTuomasSandholm,2007,0
23443,aXingquanZhu,2007,0
40632,aGiuseppeDeGiacomo,2007,0
272397,aAlonY.Halevy,2007,0
12580,aShusakuTsumoto,2007,0
123194,aEugeneAgichtein,2007,0
8133,aAlfonsKemper,2007,0
272669,aNickKoudas,2007,0
2068,aZhengChen,2007,0
101158,aBengChinOoi,2007,0
272706,aAnthonyK.H.Tung,2007,0
58861,aJoydeepGhosh,2007,0
111030,aChangshuiZhang,2007,0
286624,aPedroM.Domingos,2007,0
17499,aXindongWu,2007,0
98274,aChristianS.Jensen,2007,0
122909,aCharlesL.A.Clarke,2007,0
71766,aRaviKumar0001,2007,0
71,aRicardoA.Baeza-Yates,2007,0
7732,aYongYu,2007,0
237413,aVanjaJosifovski,2007,0
237246,aH.V.Jagadish,2007,0
17622,aElkeA.Rundensteiner,2007,0
69347,aSubbaraoKambhampati,2007,0
99055,aHangLi,2007,0
272433,aAnastassiaAilamaki,2007,0
100816,aChristosFaloutsos,2007,0
272438,aHamidPirahesh,2007,0
20074,aHuanLiu,2007,0
272534,aKevinChen-ChuanChang,2007,0
12992,aJianyongWang,2007,0
122831,aJustinZobel,2007,0
112631,aCarlottaDomeniconi,2007,0
6934,aKarlAberer,2007,10
250961,aDanielS.Weld,2007,0
172169,aRussellGreiner,2007,0
71602,aJeffreyF.Naughton,2007,0
93845,aGeorgeKarypis,2007,0
17646,aXueminLin,2007,0
21612,aHiroshiMotoda,2007,0
157996,aK.Sel&ccedil;ukCandan,2007,0
347298,aAndrewTomkins,2007,0
143729,aJamesP.Callan,2007,0
66995,aGautamDas,2007,0
237152,aPhilipBohannon,2007,0
20990,aZhi-HuaZhou,2007,0
157360,aSunilPrabhakar,2007,0
234056,aBrianD.Davison0001,2007,0
39499,aPrabhakarRaghavan,2007,0
156918,aMichaelJ.Carey,2007,0
237302,aYannisPapakonstantinou,2007,0
36638,aSergeAbiteboul,2007,0
143412,aSouravS.Bhowmick,2007,0
40285,aAndreiZ.Broder,2007,0
168415,aDavidB.Lomet,2007,0
100802,aWeiWang0010,2007,0
35371,aKotagiriRamamohanarao,2007,0
1839,aJeffreyXuYu,2007,0
17636,aJigneshM.Patel,2007,0
17637,aGeorgeKollios,2007,0
197923,aOsmarR.Za&iuml;ane,2007,0
18102,aSoumenChakrabarti,2007,0
100801,aYufeiTao,2007,0
347421,aAristidesGionis,2007,0
100803,aJiongYang,2007,0
20484,aJiaweiHan,2007,0
251308,aDiveshSrivastava,2007,0
99027,aTokWangLing,2007,0
72740,aRen&eacute;eJ.Miller,2007,0
123077,aWolfgangNejdl,2007,0
105906,aTuBaoHo,2007,0
23718,aHongjunLu,2007,0
251496,aWeiyiMeng,2007,0
140290,aWolfgangLehner,2007,0
36221,aAlanF.Smeaton,2007,0
175,aAmbujK.Singh,2007,0
7099,aRamakrishnanSrikant,2007,0
40901,aMouniaLalmas,2007,0
98613,aJi-RongWen,2007,0
17492,aDivyakantAgrawal,2007,0
40728,aAhmedK.Elmagarmid,2007,0
273120,aSunitaSarawagi,2007,0
114935,aSrinivasanParthasarathy,2007,0
114936,aBingLiu0001,2007,0
115211,aGuyM.Lohman,2007,0
9240,aHectorGarcia-Molina,2007,0
398379,aKevinS.Beyer,2007,0
157762,aEdwardY.Chang,2007,0
272369,aLaksV.S.Lakshmanan,2007,0
272935,aRaghuRamakrishnan,2007,0
323504,aMartinEster,2007,0
115050,aHuiXiong,2007,0
168315,aJosephM.Hellerstein,2007,0
110758,aLuoSi,2007,0
246730,aI.V.Ramakrishnan,2007,0
120368,aQiangJi,2007,0
114898,aMohammedJaveedZaki,2007,0
