The Role of Hierarchies in Exploratory Data Mining.,2008,ECML/PKDD (1)
A Flexible and Efficient Algorithm for Regularized Fisher Discriminant Analysis.,2009,ECML/PKDD (2)
Variational Bayesian Mixture of Robust CCA Models.,2010,ECML/PKDD (3)
Tree2- Decision Trees for Tree Structured Data.,2005,PKDD
Cost-Sensitive Learning Based on Bregman Divergences.,2009,ECML/PKDD (1)
"Improving Dissimilarity Functions with Domain Knowledge, Applications with IKBS System.",2000,PKDD
Generalized Online Sparse Gaussian Processes with Application to Persistent Mobile Robot Localization.,2014,ECML/PKDD (3)
Analysing Customer Churn in Insurance Data - A Case Study.,2004,PKDD
Effective Pruning Techniques for Mining Quasi-Cliques.,2008,ECML/PKDD (2)
Listener-Aware Music Recommendation from Sensor and Social Media Data.,2015,ECML/PKDD (3)
SEDiL: Software for Edit Distance Learning.,2008,ECML/PKDD (2)
Data Mining Meets HCI: Data and Visual Analytics of Frequent Patterns.,2016,ECML/PKDD (3)
Towards Automatic Feature Construction for Supervised Classification.,2014,ECML/PKDD (1)
Two-Way Analysis of High-Dimensional Collinear Data.,2009,ECML/PKDD (1)
ARKTiS - A Fast Tag Recommender System Based On Heuristics.,2009,DC@PKDD/ECML
Breaking Through the Syntax Barrier: Searching with Entities and Relations.,2004,PKDD
Knowledge Discovery through Symbolic Regression with HeuristicLab.,2012,ECML/PKDD (2)
Efficient Closed Pattern Mining in Strongly Accessible Set Systems (Extended Abstract).,2007,PKDD
A Kernel Approach for Learning from Almost Orthogonal Patterns.,2002,PKDD
Efficient Spatial Classification Using Decoupled Conditional Random Fields.,2006,PKDD
Aspects of Semi-supervised and Active Learning in Conditional Random Fields.,2011,ECML/PKDD (3)
Visual OntoBridge: Semi-automatic Semantic Annotation Software.,2009,ECML/PKDD (2)
Model Reuse with Bike rental Station data (Preamble).,2015,DC@PKDD/ECML
Distortion-Free Nonlinear Dimensionality Reduction.,2008,ECML/PKDD (1)
ScienScan - An Efficient Visualization and Browsing Tool for Academic Search.,2013,ECML/PKDD (3)
Shape and Size Regularization in Expectation Maximization and Fuzzy Clustering.,2004,PKDD
The Minimum Transfer Cost Principle for Model-Order Selection.,2011,ECML/PKDD (1)
From Topic Models to Semi-supervised Learning: Biasing Mixed-Membership Models to Exploit Topic-Indicative Features in Entity Clustering.,2013,ECML/PKDD (2)
Minimum Neighbor Distance Estimators of Intrinsic Dimension.,2011,ECML/PKDD (2)
Ratio-Based Multiple Kernel Clustering.,2014,ECML/PKDD (3)
Combination of One-Class Support Vector Machines for Classification with Reject Option.,2014,ECML/PKDD (1)
Cost Sensitive Discretization of Numeric Attributes.,1998,PKDD
Hierarchical Learning Machines and Neuroscience of Visual Cortex.,2010,ECML/PKDD (1)
Balios - The Engine for Bayesian Logic Programs.,2004,PKDD
SCCQL : A Constraint-Based Clustering System.,2013,ECML/PKDD (3)
Classification with Sums of Separable Functions.,2010,ECML/PKDD (1)
Syntactic Structural Kernels for Natural Language Interfaces to Databases.,2009,ECML/PKDD (1)
A Fuzzy Beam-Search Rule Induction Algorithm.,1999,PKDD
Neural Networks for State Evaluation in General Game Playing.,2009,ECML/PKDD (2)
Model-Selection for Non-parametric Function Approximation in Continuous Control Problems: A Case Study in a Smart Energy System.,2013,ECML/PKDD (1)
Discovery of Generalized Association Rules with Multiple Minimum Supports.,2000,PKDD
Collaborative Filtering on Data Streams.,2005,PKDD
SVM Classification Using Sequences of Phonemes and Syllables.,2002,PKDD
Mining Text Archives: Creating Readable Maps to Structure and Describe Document Collections.,1999,PKDD
Iteratively Selecting Feature Subsets for Mining from High-Dimensional Databases.,2002,PKDD
Scalable Metric Learning for Co-Embedding.,2015,ECML/PKDD (1)
Data Mining at a Major Bank: Lessons from a Large Marketing Application.,1998,PKDD
Feature Selection for Transfer Learning.,2011,ECML/PKDD (3)
Tensor Factorization Using Auxiliary Information.,2011,ECML/PKDD (2)
Formal Theory of Fun and Creativity.,2010,ECML/PKDD (1)
MSTS: A System for Mining Sets of Time Series.,2000,PKDD
A Comparison of Progressive and Iterative Centroid Estimation Approaches Under Time Warp.,2015,AALTD@PKDD/ECML (Revised Selected Papers)
Using Grammatical Inference to Automate Information Extraction from the Web.,2001,PKDD
Bundle CDN: A Highly Parallelized Approach for Large-Scaleℓ1-Regularized Logistic Regression.,2013,ECML/PKDD (3)
Generalized Matrix Factorizations as a Unifying Framework for Pattern Set Mining: Complexity Beyond Blocks.,2015,ECML/PKDD (2)
Visualizing Class Probability Estimators.,2003,PKDD
Coarse-DTW: Exploiting Sparsity in Gesture Time Series.,2015,AALTD@PKDD/ECML
Model Reuse with Bike Rental Station Data.,2015,DC@PKDD/ECML
Online Multiagent Learning against Memory Bounded Adversaries.,2008,ECML/PKDD (1)
Graphical Multi-way Models.,2010,ECML/PKDD (1)
Discovering Topically- and Temporally-Coherent Events in Interaction Networks.,2016,ECML/PKDD (2)
Collective Information Extraction with Context-Specific Consistencies.,2012,ECML/PKDD (1)
Early Detection of Fraud Storms in the Cloud.,2015,ECML/PKDD (3)
Convex Factorization Machines.,2015,ECML/PKDD (2)
Knowledge Discovery from Client-Server Databases.,1998,PKDD
"Experiments on a Representation-Independent ""Top-Down and Prune"" Induction Scheme.",1999,PKDD
Two Step graph-based semi-supervised Learning for Online Auction Fraud Detection.,2015,ECML/PKDD (3)
Regression by Feature Projections.,1999,PKDD
Improving an Association Rule Based Classifier.,2000,PKDD
Local Exceptionality Detection on Social Interaction Networks.,2016,ECML/PKDD (3)
Exploratory Attributes Search for Time-Series Data: An Experimental System for Agricultural Application.,1998,PKDD
Khiops CoViz: A Tool for Visual Exploratory Analysis of k-Coclustering Results.,2014,ECML/PKDD (3)
Learning Sparse Gaussian Markov Networks Using a Greedy Coordinate Ascent Approach.,2010,ECML/PKDD (3)
Feature Selection by Transfer Learning with Linear Regularized Models.,2009,ECML/PKDD (1)
A Fast Algorithm to Find Overlapping Communities in Networks.,2008,ECML/PKDD (1)
Multimodal Nonlinear Filtering Using Gauss-Hermite Quadrature.,2011,ECML/PKDD (3)
Diversity Regularized Ensemble Pruning.,2012,ECML/PKDD (1)
Label Noise-Tolerant Hidden Markov Models for Segmentation: Application to ECGs.,2011,ECML/PKDD (1)
Mining Actionable Partial Orders in Collections of Sequences.,2011,ECML/PKDD (1)
Fitted Natural Actor-Critic: A New Algorithm for Continuous State-Action MDPs.,2008,ECML/PKDD (2)
A Cooperative Game Theoretic Approach to Prototype Selection.,2007,PKDD
Using Neural Network to Extract Knowledge from Database.,1997,PKDD
Multi-Subspace Representation and Discovery.,2011,ECML/PKDD (2)
Recent Advances in Mining Time Series Data.,2005,PKDD
Identifying the Components.,2009,ECML/PKDD (1)
Hierarchical Latent Tree Analysis for Topic Detection.,2014,ECML/PKDD (2)
Linear Convergence of Gradient and Proximal-Gradient Methods Under the Polyak-Łojasiewicz Condition.,2016,ECML/PKDD (1)
Learning Language from Its Perceptual Context.,2008,ECML/PKDD (1)
One-Class Classification by Combining Density and Class Probability Estimation.,2008,ECML/PKDD (1)
Tag Sources for Recommendation in Collaborative Tagging Systems.,2009,DC@PKDD/ECML
Expectation Maximization for Average Reward Decentralized POMDPs.,2013,ECML/PKDD (1)
Speeding Up Feature Subset Selection Through Mutual Information Relevance Filtering.,2007,PKDD
The Growing Semantic Web.,2009,ECML/PKDD (1)
Mining Model Trees from Spatial Data.,2005,PKDD
Finding Trees from Unordered 0-1 Data.,2006,PKDD
Scalable Nonnegative Matrix Factorization with Block-wise Updates.,2014,ECML/PKDD (3)
Automatic Design of Neuromarkers for OCD Characterization.,2014,ECML/PKDD (1)
The Matrix Generalized Inverse Gaussian Distribution: Properties and Applications.,2016,ECML/PKDD (1)
Experiments in Meta-level Learning with ILP.,1999,PKDD
Data Science and Machine Learning at Scale.,2011,ECML/PKDD (1)
Boolean Reasoning Scheme with Some Applications in Data Mining.,1999,PKDD
Discovering Image-Text Associations for Cross-Media Web Information Fusion.,2006,PKDD
Hash Function Learning via Codewords.,2015,ECML/PKDD (1)
AR-Boost: Reducing Overfitting by a Robust Data-Driven Regularization Strategy.,2013,ECML/PKDD (3)
Algorithms and Challenges on the GeoWeb.,2011,ECML/PKDD (1)
Sequential Pattern Mining on Multimedia Data.,2015,AALTD@PKDD/ECML
Measuring the Stability of Feature Selection.,2016,ECML/PKDD (2)
The Need for Low Bias Algorithms in Classification Learning from Large Data Sets.,2002,PKDD
Maintaining Sliding-Window Neighborhood Profiles in Interaction Networks.,2015,ECML/PKDD (2)
Machine Learning Approaches for Metagenomics.,2014,ECML/PKDD (3)
Constructing Nonlinear Discriminants from Multiple Data Views.,2010,ECML/PKDD (1)
Boosted Bellman Residual Minimization Handling Expert Demonstrations.,2014,ECML/PKDD (2)
Unsupervised Feature Analysis with Class Margin Optimization.,2015,ECML/PKDD (1)
"Larger Residuals, Less Work: Active Document Scheduling for Latent Dirichlet Allocation.",2011,ECML/PKDD (3)
Real-Time News Recommender System.,2010,ECML/PKDD (3)
Combinatorial Approach for Data Binarization.,1999,PKDD
Narrative Generation from Extracted Associations.,2015,DMNLP@PKDD/ECML
Weka4WS: A WSRF-Enabled Weka Toolkit for Distributed Data Mining on Grids.,2005,PKDD
Parameter Learning of Bayesian Network Classifiers Under Computational Constraints.,2015,ECML/PKDD (1)
A Systematic Comparison of Feature-Rich Probabilistic Classifiers for NER Tasks.,2005,PKDD
On the Consistency of Information Filters for Lazy Learning Algorithms.,1999,PKDD
TOAS Intelligence Mining; Analysis of Natural Language Processing and Computational Linguistics.,1997,PKDD
Studying the Behavior of Generalized Entropy in Induction Trees Using a M-of-N Concept.,1999,PKDD
Smooth Receiver Operating Characteristics (smROC) Curves.,2011,ECML/PKDD (2)
Statistification or Mystification? The Need for Statistical Thought in Visual Data Mining.,2001,PKDD
A Quantification of Cluster Novelty with an Application to Martian Topography.,2004,PKDD
A New and Versatile Method for Association Generation.,1997,PKDD
Network Regression with Predictive Clustering Trees.,2011,ECML/PKDD (3)
Towards Behaviometric Security Systems: Learning to Identify a Typist.,2003,PKDD
Asynchronous Distributed Incremental Computation on Evolving Graphs.,2016,ECML/PKDD (2)
Learning an Affine Transformation for Non-linear Dimensionality Reduction.,2010,ECML/PKDD (2)
Reasoning with Classifiers.,2002,PKDD
Online Manifold Regularization: A New Learning Setting and Empirical Study.,2008,ECML/PKDD (1)
Open Question Answering with Weakly Supervised Embedding Models.,2014,ECML/PKDD (1)
Content-based and Graph-based Tag Suggestion.,2009,DC@PKDD/ECML
Non-redundant Subgroup Discovery Using a Closure System.,2009,ECML/PKDD (1)
A Selecting-the-Best Method for Budgeted Model Selection.,2011,ECML/PKDD (1)
Extension to C-means Algorithm for the Use of Similarity Functions.,1999,PKDD
Automated Detection of Epidemics from the Usage Logs of a Physicians' Reference Database.,2003,PKDD
Link Prediction via Matrix Factorization.,2011,ECML/PKDD (2)
Itemset Based Sequence Classification.,2013,ECML/PKDD (1)
Leveraging Higher Order Dependencies between Features for Text Classification.,2009,ECML/PKDD (1)
Mixtures of Large Margin Nearest Neighbor Classifiers.,2013,ECML/PKDD (2)
Efficient Bi-objective Team Formation in Social Networks.,2012,ECML/PKDD (2)
A Unified Approach to Active Dual Supervision for Labeling Features and Examples.,2010,ECML/PKDD (1)
Discretization and Grouping: Preprocessing Steps for Data Mining.,1998,PKDD
Quantifying the Resilience of Inductive Classification Algorithms.,2000,PKDD
Hypergraph Spectra for Semi-supervised Feature Selection.,2012,ECML/PKDD (1)
Analysis of Large Multi-modal Social Networks: Patterns and a Generator.,2010,ECML/PKDD (1)
Clustering Via Local Regression.,2008,ECML/PKDD (2)
Explaining Interval Sequences by Randomization.,2013,ECML/PKDD (1)
Efficient Score-Based Learning of Equivalence Classes of Bayesian Networks.,2000,PKDD
Socioscope: Spatio-temporal Signal Recovery from Social Media.,2012,ECML/PKDD (2)
Unsupervised Riemannian Clustering of Probability Density Functions.,2008,ECML/PKDD (1)
Optimal String Mining Under Frequency Constraints.,2006,PKDD
Integrating Novel Class Detection with Classification for Concept-Drifting Data Streams.,2009,ECML/PKDD (2)
Adaptive Boosting for Transfer Learning Using Dynamic Updates.,2011,ECML/PKDD (1)
Handling Missing Data in Trees: Surrogate Splits or Statistical Imputation.,1999,PKDD
Automatic Detection of Non-Biological Artifacts in ECGs Acquired During Cardiac Computed Tomography.,2016,ECML/PKDD (3)
Tractable Models for Information Diffusion in Social Networks.,2006,PKDD
Incremental Local Evolutionary Outlier Detection for Dynamic Social Networks.,2013,ECML/PKDD (2)
Sequential Data Classification in the Space of Liquid State Machines.,2016,ECML/PKDD (1)
Two-Eyed Algorithms and Problems.,2003,PKDD
Structured Output Learning with Candidate Labels for Local Parts.,2013,ECML/PKDD (2)
Network Flow for Collaborative Ranking.,2006,PKDD
A Study of Synthetic Oversampling for Twitter Imbalanced Sentiment Analysis.,2016,DMNLP@PKDD/ECML
Collective Traffic Forecasting.,2010,ECML/PKDD (2)
Hetero-Labeled LDA: A Partially Supervised Topic Model with Heterogeneous Labels.,2014,ECML/PKDD (1)
Metal Binding in Proteins: Machine Learning Complements X-Ray Absorption Spectroscopy.,2012,ECML/PKDD (2)
Surprising Patterns for the Call Duration Distribution of Mobile Phone Users.,2010,ECML/PKDD (3)
Testing Theories in Particle Physics Using Maximum Likelihood and Adaptive Bin Allocation.,2005,PKDD
Within-Network Classification Using Local Structure Similarity.,2009,ECML/PKDD (1)
Topic Modeling for Personalized Recommendation of Volatile Items.,2010,ECML/PKDD (2)
Efficient Weight Learning for Markov Logic Networks.,2007,PKDD
Incorporating Domain Models into Bayesian Optimization for RL.,2010,ECML/PKDD (3)
Interactive Medical Miner: Interactively Exploring Subpopulations in Epidemiological Datasets.,2014,ECML/PKDD (3)
Object Identification with Attribute-Mediated Dependences.,2005,PKDD
Implication-Based Fuzzy Association Rules.,2001,PKDD
Using Social Media to Promote STEM Education: Matching College Students with Role Models.,2016,ECML/PKDD (3)
Interactive Interpretation of Hierarchical Clustering.,1997,PKDD
Feature Extraction from Mass Spectra for Classification of Pathological States.,2005,PKDD
Cascade RSVM in Peer-to-Peer Networks.,2008,ECML/PKDD (1)
Fault Tolerant Regression for Sensor Data.,2013,ECML/PKDD (1)
Discriminative Interpolation for Classification of Functional Data.,2015,ECML/PKDD (1)
Bayesian Modelling of the Temporal Aspects of Smart Home Activity with Circular Statistics.,2015,ECML/PKDD (2)
Semi-supervised Classification from Discriminative Random Walks.,2008,ECML/PKDD (1)
Feature Selection for Density Level-Sets.,2009,ECML/PKDD (1)
Planning in Discrete and Continuous Markov Decision Processes by Probabilistic Programming.,2015,ECML/PKDD (2)
Privacy-Preserving Collaborative Filtering on Vertically Partitioned Data.,2005,PKDD
HierCost: Improving Large Scale Hierarchical Classification with Cost Sensitive Learning.,2015,ECML/PKDD (1)
Generation of Rules from Incomplete Information Systems.,1997,PKDD
Exploring City Structure from Georeferenced Photos Using Graph Centrality Measures.,2011,ECML/PKDD (3)
The Model of Most Informative Patterns and Its Application to Knowledge Extraction from Graph Databases.,2009,ECML/PKDD (2)
Identifiability of Model Properties in Over-Parameterized Model Classes.,2013,ECML/PKDD (3)
TopicExplorer: Exploring Document Collections with Topic Models.,2012,ECML/PKDD (2)
Learning to Perceive Two-Dimensional Displays Using Probabilistic Grammars.,2012,ECML/PKDD (2)
Regret Bounds for Reinforcement Learning with Policy Advice.,2013,ECML/PKDD (1)
Reading Customers Needs and Expectations with Analytics.,2011,ECML/PKDD (1)
Boosting Nearest Neighbors for the Efficient Estimation of Posteriors.,2012,ECML/PKDD (1)
Continuous Upper Confidence Trees with Polynomial Exploration - Consistency.,2013,ECML/PKDD (1)
